LON,LAT,EDO,CLAVE,ESTACION,sep-20
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",91.43
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",47.78
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",233.18
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",115.91
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",46
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",135.3
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",157.55
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",110.51
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",30.71
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",37
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",142.5
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",75.5
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",37.94
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",235.03
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",151.5
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",203.5
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",174.51
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",147
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",128.24
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",141.51
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",106.31
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",101.6
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",13.02
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",115.4
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",72.03
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",147.21
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",172.62
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",95.94
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",246
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",143.94
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",127.53
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",132.82
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",54
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",109
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",69.03
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",56
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",441
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",218.21
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",27.14
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",78.88
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",129.51
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",93.74
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",98
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",19.92
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",113.1
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",115.91
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",82.03
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",143.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",106
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",223.57
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",197.3
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",262
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",64
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",253.9
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",275.4
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",241.2
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",179.8
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",144.4
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",212.3
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",172.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",266.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",181.8
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",96.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",174.8
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",165.8
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",348.1
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",171
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",135
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",111.5
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",217.8
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",220.1
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",230.1
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",325.8
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",212.7
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",143.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",228
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",209.5
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",251
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",119.1
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",210.1
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",89.9
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",168.2
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",181.5
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",283.2
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",171.7
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",234.4
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",210
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",217.7
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",300.7
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",172
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",219
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",188
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",93.3
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",61.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",0
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",59.84
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",50.01
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",103.52
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",97.67
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",82.67
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",38.97
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",100
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",141.3
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",64.7
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",72
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",76.84
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",101.43
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",26
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",86.53
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",81.54
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",61.17
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",53.12
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",95.51
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",15.24
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",62.5
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",51.43
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",83.55
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",88.54
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",45.43
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",77.5
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",38.55
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",123
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",69
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",36
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",50.3
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",70.3
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",85.93
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",34
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",48.83
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",66.71
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",73.65
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",79
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",41.6
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",1.2
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",44.3
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",86.09
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",113.05
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",40.94
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",56.63
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",54.5
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",64.04
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",45.52
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",122.01
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",122.13
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",71
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",303
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",200.2
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",52.03
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",515.1
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",492
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",25.9
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",120
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",33.03
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",486.7
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",56.7
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",111.28
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",34.05
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",34.04
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",34.06
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",102.42
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",615.11
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",339
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",98
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",42.33
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",98
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",97.4
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",85.2
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",97.5
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",86.91
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",91.4
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",125
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",187.9
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",3.3
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",262.03
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",281.5
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",173.02
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",114.8
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",67.7
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",140
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",295.06
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",16.08
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",3.5
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",696.71
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",61.01
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",157.3
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",88.72
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",97.64
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",4.5
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",123
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",189.41
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",149.4
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",103.11
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",36
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",112.54
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",73.01
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",178.8
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",107.11
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",72.83
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",82.8
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",164.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",83.5
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",152.82
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",171.11
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",120.8
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",98.55
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",225.5
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",236.22
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",91.6
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",63.11
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",65.01
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",84.3
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",114.8
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",100.91
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",127.57
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",175.3
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",52.63
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",85.42
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",125.3
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",240.81
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",121.8
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",129.11
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",70
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",94.3
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",96.4
-99.440556,18.861389,MEX,ALAMEDA1,"Alameda 1, Méx. FENIX*",251.3
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",106.2
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",111.32
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",91.33
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",117.3
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",33.02
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",21.74
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",109.73
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",89.44
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",189.94
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",300.5
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",3.81
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",59.69
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",124.3
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",56
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",108.1
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",84.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",201.12
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",169.42
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",104.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",81.1
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",60.91
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",78.46
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",38.06
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",70.87
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",67.24
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",59.7
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",119.33
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",102.01
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",78.24
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",176.76
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",271.44
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",41.14
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",60.7
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",100.5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",15.25
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",284
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",53
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",124.5
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",85.82
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",104.1
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",20.08
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",292.03
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",47.2
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",74.2
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",204.3
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",71.93
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",137
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",0
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",182.81
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",58
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",180.02
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",97.6
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",87.91
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",61.47
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",70.52
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",207.05
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",159.04
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",145.4
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",74.2
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",98.01
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",47.8
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",70.2
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",108.56
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",91.08
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",84.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",203.9
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",67.06
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",64.52
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",119.71
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",80.01
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",277.95
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",54.2
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",149.91
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",71.51
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",85.41
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",133
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",76.02
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",126.12
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",177.02
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",150.54
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",150.3
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",42.42
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",149
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",58.62
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",140.99
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",13.4
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",62.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",265.2
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",108.93
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",166.8
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",159.91
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",80.6
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",69.61
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",239
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",48.5
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",112.81
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",98
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",131.31
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",70
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",33.3
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",99.01
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",80.93
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",103.55
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",133.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",117.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",124.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",143
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",126.03
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",55.4
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",72
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",155.41
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",317
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",121.6
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",149.51
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",105.8
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",0
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",108.5
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",80.75
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",258.42
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",254.2
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",334
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",249.62
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",288.61
